0.000000   0.002747  1.098633   2.975884
0.002500   0.003296  0.219727   2.994351
0.005000   0.003296  0.000000   2.998966
0.007500   0.010986  3.076172   2.934667
0.010000   0.037354  10.546875   2.779451
0.012500   0.074158  14.721680   2.694350
0.015000   0.126892  21.093750   2.566401
0.017500   0.202698  30.322266   2.387216
0.020000   0.296631  37.573242   2.253866
0.022500   0.398254  40.649414   2.200991
0.025000   0.514160  46.362305   2.104340
0.027500   0.638306  49.658203   2.052391
0.030000   0.769043  52.294922   2.012912
0.032500   0.901428  52.954102   2.006094
0.035000   1.036011  53.833008   1.996081
0.037500   1.171143  54.052734   1.996712
0.040000   1.309021  55.151367   1.983497
0.042500   1.457886  59.545898   1.920413
0.045000   1.609497  60.644531   1.908598
0.047500   1.762756  61.303711   1.903458
0.050000   1.923706  64.379883   1.863687
0.052500   2.087402  65.478516   1.853121
0.055000   2.254395  66.796875   1.839928
0.057500   2.420837  66.577148   1.848176
0.060000   2.596619  70.312500   1.802949
0.062500   2.776245  71.850586   1.788416
0.065000   2.962463  74.487305   1.760469
0.067500   3.157471  78.002930   1.723108
0.070000   3.351929  77.783203   1.731820
0.072500   3.550781  79.541016   1.717071
0.075000   3.752930  80.859375   1.707992
0.077500   3.945740  77.124023   1.758670
0.080000   4.143494  79.101563   1.741358
0.082500   4.346741  81.298828   1.722265
0.085000   4.542297  78.222656   1.764980
0.087500   4.741699  79.760742   1.753275
0.090000   4.943848  80.859375   1.747185
0.092500   5.141602  79.101563   1.774464
0.095000   5.349792  83.276367   1.733029
0.097500   5.556335  82.617188   1.747272
0.100000   5.765625  83.715820   1.741924
0.102500   5.984253  87.451172   1.708479
0.105000   6.198486  85.693359   1.734434
0.107500   6.421509  89.208984   1.704526
0.110000   6.645630  89.648438   1.707460
0.112500   6.861511  86.352539   1.749400
0.115000   7.087280  90.307617   1.715463
0.117500   7.310852  89.428711   1.731965
0.120000   7.540466  91.845703   1.715122
0.122500   7.766785  90.527344   1.735991
0.125000   7.989807  89.208984   1.757120
0.127500   8.223267  93.383789   1.723099
0.130000   8.449036  90.307617   1.761467
0.132500   8.684143  94.042969   1.732399
0.135000   8.921997  95.141602   1.729929
0.137500   9.159302  94.921875   1.740018
0.140000   9.402100  97.119141   1.727551
0.142500   9.637756  94.262695   1.762454
0.145000   9.885498  99.096680   1.725918
0.147500   10.126099  96.240234   1.760151
0.150000   10.369995  97.558594   1.756220
0.152500   10.617188  98.876953   1.752564
0.155000   10.864929  99.096680   1.758890
0.157500   11.119263  101.733398   1.744209
0.160000   11.369751  100.195313   1.765932
0.162500   11.630676  104.370117   1.738937
0.165000   11.886658  102.392578   1.763905
0.167500   12.151428  105.908203   1.743412
0.170000   12.408508  102.832031   1.777221
0.172500   12.671631  105.249023   1.765739
0.175000   12.929810  103.271484   1.790548
0.177500   13.192932  105.249023   1.782773
0.180000   13.454956  104.809570   1.794916
0.182500   13.716431  104.589844   1.805305
0.185000   13.982849  106.567383   1.797937
0.187500   14.250366  107.006836   1.803074
0.190000   14.527771  110.961914   1.781599
0.192500   14.800232  108.984375   1.805271
0.195000   15.078735  111.401367   1.795915
